0,3.06,93601.65,2.42,0.12,34.51,663.83
0,3.05,93595.79,1.93,0.12,34.53,664.35
0,3.05,93595.54,2.38,0.12,34.54,664.37
0,3.05,93598.61,2.30,0.12,34.55,664.10
0,3.06,93600.38,2.35,0.12,34.55,663.94
0,3.05,93598.53,2.40,0.12,34.56,664.11
0,3.05,93599.75,2.43,0.12,34.58,664.00
0,3.06,93600.52,2.45,0.12,34.59,663.93
0,3.06,93599.38,2.46,0.12,34.60,664.03
0,3.05,93600.31,1.57,0.12,34.60,663.95
0,3.06,93601.84,2.09,0.12,34.60,663.81
0,3.05,93599.97,2.12,0.12,34.61,663.98
0,3.05,93601.17,2.05,0.12,34.60,663.87
0,3.05,93598.97,2.13,0.12,34.61,664.07
0,3.03,93598.63,2.03,0.12,34.61,664.10
0,3.02,93599.66,2.09,0.12,34.62,664.01
0,3.05,93602.42,2.10,0.12,34.62,663.76
0,3.05,93602.42,2.14,0.12,34.63,663.76
0,3.05,93599.22,2.03,0.12,34.63,664.04
0,3.06,93599.58,2.18,0.12,34.63,664.01
0,3.05,93598.25,2.08,0.12,34.63,664.13
0,3.05,93602.30,2.17,0.12,34.64,663.77
0,3.05,93599.97,2.03,0.12,34.65,663.98
0,3.05,93601.17,2.09,0.12,34.64,663.87
0,3.07,93603.52,1.99,0.12,34.65,663.66
0,3.05,93604.22,2.14,0.12,34.63,663.60
0,3.06,93604.16,2.06,0.12,34.64,663.61
0,3.06,93602.48,2.03,0.12,34.64,663.84
0,3.06,93602.33,2.02,0.12,34.64,663.77
0,3.05,93602.99,1.96,0.12,34.64,663.71
0,3.05,93599.63,2.02,0.12,34.63,664.01
0,3.15,93604.66,2.01,0.13,34.62,663.56
0,3.05,93603.09,1.96,0.12,34.63,663.70
0,3.04,93605.14,1.92,0.12,34.63,663.52
0,3.05,93600.25,1.94,0.12,34.63,663.95
0,3.05,93601.44,1.95,0.12,34.63,663.85
0,3.13,93601.95,1.97,0.13,34.63,663.80
0,3.05,93602.28,1.95,0.12,34.64,663.77
0,3.05,93600.81,2.01,0.12,34.63,663.90
0,3.05,93600.95,1.94,0.12,34.64,663.89
0,3.06,93603.85,1.92,0.12,34.64,663.63
0,3.04,93600.80,1.95,0.12,34.64,663.90
0,3.05,93604.19,1.93,0.12,34.64,663.60
0,3.05,93603.69,1.90,0.12,34.63,663.65
0,3.04,93602.46,1.93,0.12,34.63,663.76
0,3.05,93600.59,1.85,0.12,34.63,663.92
0,3.02,93602.45,1.95,0.12,34.63,663.76
0,3.06,93603.80,2.03,0.12,34.63,663.64
0,3.01,93604.13,1.96,0.12,34.64,663.61
0,3.04,93604.00,1.93,0.12,34.63,663.62
0,3.05,93602.47,1.94,0.12,34.64,663.76
0,3.05,93606.23,1.93,0.12,34.63,663.42
0,3.06,93601.63,1.95,0.12,34.64,663.83
0,3.05,93604.86,1.93,0.12,34.63,663.54
0,3.05,93604.32,1.92,0.12,34.63,663.59
0,3.04,93606.87,1.90,0.12,34.64,663.37
0,3.08,93602.84,1.92,0.12,34.65,663.72
0,3.05,93605.23,1.99,0.12,34.64,663.51
0,3.05,93600.98,1.89,0.12,34.63,663.89
0,3.05,93603.31,1.89,0.12,34.64,663.68
0,2.95,93600.81,1.87,0.12,34.62,663.90
0,2.83,93600.73,1.89,0.11,34.62,663.91
0,3.05,93604.79,1.90,0.12,34.62,663.55
0,3.06,93603.61,1.90,0.12,34.62,663.66
0,3.06,93603.75,1.92,0.12,34.62,663.64
0,3.05,93603.92,1.93,0.12,34.62,663.63
0,3.05,93605.28,1.92,0.12,34.62,663.51
0,3.05,93604.94,1.88,0.12,34.62,663.54
0,3.05,93604.42,1.88,0.12,34.62,663.58
0,3.05,93601.05,1.92,0.12,34.62,663.88
0,3.06,93606.95,1.87,0.12,34.61,663.36
0,3.05,93601.70,1.89,0.12,34.62,663.82
0,3.03,93602.40,1.87,0.12,34.62,663.76
0,3.06,93605.47,1.87,0.12,34.61,663.49
0,3.05,93605.59,1.88,0.12,34.61,663.54
0,3.09,93604.05,1.88,0.12,34.61,663.62
0,3.04,93605.42,1.84,0.12,34.62,663.49
0,3.06,93605.44,1.87,0.12,34.61,663.49
0,3.05,93605.73,1.87,0.12,34.60,663.47
0,3.05,93606.05,1.89,0.12,34.61,663.44
0,3.04,93609.13,1.90,0.12,34.61,663.17
0,3.06,93603.70,1.87,0.12,34.61,663.65
0,3.05,93603.38,1.89,0.12,34.62,663.68
0,3.05,93606.30,1.91,0.12,34.62,663.42
0,3.05,93605.61,1.89,0.12,34.63,663.48
0,3.13,93604.47,1.92,0.13,34.64,663.58
0,3.05,93605.87,1.89,0.12,34.63,663.45
0,3.05,93609.07,1.88,0.12,34.63,663.17
0,3.06,93605.18,1.73,0.12,34.63,663.52
0,3.03,93604.66,1.89,0.12,34.63,663.56
0,3.06,93606.20,1.87,0.12,34.63,663.43
0,3.05,93607.36,1.89,0.12,34.62,663.32
0,3.06,93607.83,1.90,0.12,34.62,663.28
0,3.08,93608.84,1.88,0.12,34.63,663.19
0,3.05,93606.49,2.31,0.12,34.62,663.40
0,3.03,93609.69,2.27,0.12,34.62,663.12
0,3.05,93606.82,2.31,0.12,34.62,663.37
0,3.05,93607.31,2.31,0.12,34.62,663.33
0,3.06,93604.95,2.30,0.12,34.61,663.54
0,3.05,93608.42,2.29,0.12,34.61,663.23
0,3.04,93608.95,2.31,0.12,34.61,663.18
0,3.18,93604.70,2.36,0.13,34.60,663.56
0,3.05,93608.44,2.27,0.12,34.60,663.23
0,3.05,93606.41,2.23,0.12,34.61,663.41
0,3.05,93611.14,2.27,0.12,34.61,662.99
0,3.05,93611.63,2.27,0.12,34.61,662.94
0,3.05,93608.94,2.29,0.12,34.61,663.18
0,3.05,93612.34,2.46,0.12,34.60,662.88
0,3.05,93608.23,2.25,0.12,34.60,663.24
0,3.05,93610.62,2.25,0.12,34.60,663.03
0,3.05,93611.28,2.46,0.12,34.61,662.97
0,3.05,93612.48,2.46,0.12,34.60,662.90
0,3.06,93605.39,2.47,0.12,34.60,663.50
0,3.06,93607.23,2.24,0.12,34.60,663.33
0,3.05,93613.48,2.27,0.12,34.60,662.78
0,3.06,93610.30,2.46,0.12,34.60,663.06
0,3.05,93609.77,2.25,0.12,34.60,663.11
0,3.02,93609.77,2.16,0.12,34.61,663.11
0,3.05,93610.48,2.24,0.12,34.61,662.98
0,3.06,93605.59,2.46,0.12,34.62,663.48
0,3.07,93608.64,2.24,0.12,34.63,663.21
0,3.05,93611.61,2.48,0.12,34.63,662.95
0,3.05,93609.37,2.47,0.12,34.63,663.14
0,3.06,93611.09,1.97,0.12,34.64,662.99
0,3.05,93613.00,2.62,0.12,34.65,662.82
0,3.06,93608.45,2.46,0.12,34.64,663.23
0,3.05,93610.97,2.24,0.12,34.60,663.00
0,3.07,93606.74,2.45,0.12,34.61,663.38
0,3.05,93610.78,2.48,0.12,34.60,663.02
0,3.06,93608.75,2.46,0.12,34.61,663.20
0,3.06,93609.44,2.49,0.12,34.61,663.14
0,3.05,93609.62,2.47,0.12,34.61,663.12
0,3.05,93611.50,2.51,0.12,34.61,662.95
0,3.07,93608.94,2.46,0.12,34.62,663.18
0,3.05,93613.03,2.23,0.12,34.62,662.82
0,3.05,93607.97,2.46,0.12,34.62,663.27
0,3.06,93607.48,2.49,0.12,34.62,663.31
0,3.05,93609.85,2.23,0.12,34.61,663.10
0,3.04,93607.78,2.23,0.12,34.62,663.28
0,3.04,93609.52,2.23,0.12,34.62,663.13
0,3.06,93612.53,2.46,0.12,34.62,662.86
0,3.06,93613.73,2.19,0.12,34.61,662.76
0,3.05,93610.64,2.46,0.12,34.61,663.03
0,3.05,93609.80,2.46,0.12,34.60,663.11
0,3.05,93612.64,2.25,0.12,34.60,662.85
0,3.03,93608.41,2.46,0.12,34.61,663.23
0,3.05,93612.16,2.29,0.12,34.60,662.97
0,3.05,93609.27,2.46,0.12,34.60,663.15
0,3.04,93610.11,2.46,0.12,34.60,663.08
0,3.05,93610.61,2.45,0.12,34.59,663.03
0,3.05,93610.22,2.46,0.12,34.59,663.07
0,3.05,93608.85,2.46,0.12,34.60,663.19
0,3.05,93607.23,2.47,0.12,34.60,663.33
0,3.05,93608.70,2.46,0.12,34.60,663.20
0,3.05,93609.77,2.36,0.12,34.61,663.11
0,3.05,93612.98,2.46,0.12,34.60,662.82
0,3.05,93613.84,2.42,0.12,34.61,663.02
0,3.05,93613.16,2.46,0.12,34.60,662.81
0,3.05,93610.12,2.47,0.12,34.61,663.08
0,3.05,93612.17,2.34,0.12,34.61,662.90
0,2.96,93611.16,2.38,0.12,34.61,662.98
0,3.05,93611.50,2.46,0.12,34.62,662.95
0,3.05,93611.71,2.23,0.12,34.62,662.94
0,3.02,93609.67,2.46,0.12,34.61,663.12
0,3.06,93610.48,2.46,0.12,34.61,663.05
0,3.05,93612.84,2.36,0.12,34.62,662.84
0,3.05,93610.36,2.24,0.12,34.62,663.06
0,3.04,93612.03,2.46,0.12,34.62,662.91
0,3.03,93609.19,2.46,0.12,34.62,663.16
0,3.03,93607.63,2.44,0.12,34.62,663.30
0,3.05,93608.33,2.45,0.12,34.62,663.24
0,3.05,93612.05,2.46,0.12,34.61,662.91
0,3.05,93607.42,2.43,0.12,34.61,663.32
0,3.05,93611.81,2.44,0.12,34.61,662.93
0,3.05,93612.02,2.37,0.12,34.62,662.91
0,3.05,93611.36,2.38,0.12,34.62,662.97
0,3.04,93610.67,2.32,0.12,34.62,663.03
0,3.05,93606.78,2.31,0.12,34.63,663.37
0,3.05,93613.63,2.36,0.12,34.63,662.77
0,3.04,93610.05,2.36,0.12,34.62,663.08
0,3.05,93612.87,2.33,0.12,34.62,662.83
0,3.15,93610.20,2.31,0.13,34.62,663.07
0,3.06,93616.29,2.31,0.12,34.61,662.53
0,3.04,93611.00,2.45,0.12,34.62,663.00
0,3.05,93613.72,2.17,0.12,34.63,662.76
0,3.05,93612.92,2.43,0.12,34.61,662.83
0,3.07,93614.67,2.34,0.12,34.59,662.67
0,3.04,93613.91,2.31,0.12,34.58,662.74
0,3.08,93612.02,2.28,0.12,34.59,662.91
0,3.05,93614.06,2.31,0.12,34.58,662.73
0,3.05,93613.55,2.24,0.12,34.60,662.77
0,3.05,93615.81,2.27,0.12,34.59,662.57
0,3.05,93614.78,2.29,0.12,34.59,662.66
0,3.05,93616.47,2.29,0.12,34.60,662.51
0,3.05,93613.50,2.17,0.12,34.59,662.78
0,3.04,93614.95,2.13,0.12,34.59,662.65
0,3.05,93613.90,2.02,0.12,34.58,662.74
0,3.02,93615.05,1.88,0.12,34.59,662.64
0,3.06,93610.18,1.94,0.12,34.59,663.07
0,3.06,93613.23,1.88,0.12,34.60,662.80
0,3.06,93612.47,2.26,0.12,34.60,662.87
0,3.05,93614.66,2.30,0.12,34.60,662.67
0,3.05,93612.31,2.24,0.12,34.60,662.88
0,3.05,93613.61,2.31,0.12,34.59,662.77
0,3.05,93616.81,2.24,0.12,34.59,662.48
0,3.05,93613.92,2.24,0.12,34.58,662.74
0,3.06,93611.84,2.23,0.12,34.57,662.92
0,3.05,93608.95,2.26,0.12,34.58,662.92
0,3.07,93612.88,2.30,0.12,34.59,662.83
0,3.05,93615.44,2.27,0.12,34.59,662.61
0,3.04,93613.05,2.22,0.12,34.59,662.82
0,3.05,93614.94,2.21,0.12,34.58,662.65
0,3.07,93611.19,2.20,0.12,34.58,662.98
0,3.05,93616.24,2.28,0.12,34.56,662.53
0,3.07,93613.78,2.31,0.12,34.57,662.75
0,3.05,93614.19,2.18,0.12,34.58,662.72
0,3.04,93615.23,2.17,0.12,34.58,662.62
0,3.06,93614.39,2.20,0.12,34.57,662.70
0,3.05,93613.80,2.16,0.12,34.55,662.75
0,3.05,93614.77,2.14,0.12,34.56,662.66
0,3.05,93616.45,2.21,0.12,34.56,662.51
0,3.04,93615.97,2.18,0.12,34.56,662.56
0,3.04,93614.27,2.23,0.12,34.55,662.71
0,3.05,93615.58,2.17,0.12,34.54,662.59
0,3.04,93617.77,2.19,0.12,34.54,662.40
0,3.04,93617.41,2.22,0.12,34.54,662.43
0,3.05,93615.06,2.17,0.12,34.54,662.64
0,3.06,93618.05,2.16,0.12,34.55,662.37
0,3.04,93620.86,2.17,0.12,34.54,662.12
0,3.05,93615.69,2.14,0.12,34.55,662.58
0,3.04,93614.75,2.18,0.12,34.55,662.67
0,3.05,93613.58,2.12,0.12,34.52,662.77
0,3.05,93618.66,2.09,0.12,34.52,662.32
0,3.07,93619.69,2.17,0.12,34.53,662.23
0,3.07,93622.08,2.03,0.12,34.53,662.02
0,3.06,93617.69,2.15,0.12,34.53,662.41
0,3.06,93619.89,2.22,0.12,34.55,662.21
0,3.05,93623.88,1.48,0.12,34.55,661.86
0,3.05,93623.36,1.13,0.12,34.55,661.90
0,3.05,93624.06,1.11,0.12,34.57,661.84
0,3.05,93622.08,1.73,0.12,34.57,662.02
0,3.05,93618.36,1.81,0.12,34.55,662.35
0,3.03,93621.01,2.09,0.12,34.56,662.11
0,3.05,93621.86,2.01,0.12,34.56,662.04
0,3.06,93622.56,2.05,0.12,34.56,661.79
0,3.05,93619.51,1.94,0.12,34.57,662.24
0,3.06,93621.75,2.06,0.12,34.57,662.04
0,3.06,93620.39,2.15,0.12,34.57,662.17
0,3.03,93621.81,2.12,0.12,34.57,662.04
0,3.05,93620.97,2.01,0.12,34.57,662.11
0,3.05,93614.54,2.12,0.12,34.57,662.69
0,3.04,93619.43,2.08,0.12,34.58,662.25
0,3.05,93618.27,2.13,0.12,34.58,662.35
0,3.05,93620.14,2.18,0.12,34.55,662.19
0,3.05,93622.72,2.07,0.12,34.56,661.96
0,3.05,93624.92,2.02,0.12,34.59,661.76
0,3.05,93628.95,2.05,0.12,34.59,661.41
0,3.07,93624.72,2.02,0.12,34.60,661.78
0,3.08,93625.16,2.12,0.12,34.61,661.74
0,3.05,93622.80,2.01,0.12,34.60,661.95
0,3.05,93627.69,2.01,0.12,34.58,661.52
0,3.05,93626.57,2.00,0.12,34.58,661.62
0,3.05,93625.20,1.98,0.12,34.59,661.74
0,3.05,93621.34,2.03,0.12,34.58,662.08
0,3.10,93620.82,2.02,0.12,34.58,662.13
0,3.05,93624.36,1.91,0.12,34.58,661.81
0,3.05,93626.23,1.96,0.12,34.56,661.65
0,3.04,93626.13,1.95,0.12,34.56,661.66
0,3.05,93624.56,1.94,0.12,34.55,661.80
0,3.05,93624.88,1.94,0.12,34.57,661.77
0,3.05,93626.48,1.92,0.12,34.56,661.62
0,3.08,93622.92,1.93,0.12,34.57,661.94
0,3.06,93625.84,1.92,0.12,34.56,661.68
0,3.07,93626.27,1.94,0.12,34.56,661.64
0,3.02,93623.24,1.96,0.12,34.57,661.91
0,3.05,93627.33,1.95,0.12,34.58,661.55
0,3.05,93625.88,1.90,0.12,34.57,661.68
0,3.04,93625.19,1.96,0.12,34.58,661.74
0,3.06,93626.22,1.94,0.12,34.58,661.65
0,3.06,93624.71,1.95,0.12,34.58,661.78
0,3.05,93623.70,1.92,0.12,34.58,661.87
0,3.06,93628.94,1.90,0.12,34.58,661.41
0,3.05,93631.31,1.88,0.12,34.59,661.20
0,3.05,93625.40,1.91,0.12,34.58,661.72
0,3.05,93625.55,2.03,0.12,34.57,661.71
0,3.04,93629.19,1.91,0.12,34.55,661.38
0,3.05,93628.44,1.95,0.12,34.56,661.45
0,3.07,93629.64,1.92,0.12,34.55,661.34
0,3.13,93628.28,1.88,0.13,34.56,661.46
0,3.06,93632.53,1.95,0.12,34.56,661.09
0,3.06,93631.16,1.90,0.12,34.57,661.21
0,3.06,93632.57,1.91,0.12,34.56,661.08
0,3.05,93630.52,1.92,0.12,34.56,661.27
0,3.05,93631.70,1.90,0.12,34.55,661.16
0,3.07,93631.00,1.92,0.12,34.57,661.22
0,3.06,93633.08,1.88,0.12,34.55,661.04
0,3.05,93631.32,1.87,0.12,34.54,661.20
0,3.06,93630.09,1.89,0.12,34.55,661.30
0,3.02,93634.70,1.89,0.12,34.55,660.90
0,3.06,93633.70,1.89,0.12,34.55,660.98
0,2.96,93631.67,1.91,0.12,34.53,661.16
0,3.05,93629.69,1.89,0.12,34.53,661.34
0,3.05,93629.86,1.86,0.12,34.53,661.33
0,3.05,93632.22,1.88,0.12,34.52,661.12
0,3.05,93630.85,1.87,0.12,34.53,661.24
0,3.04,93630.53,1.88,0.12,34.53,661.27
0,2.90,93632.40,1.88,0.12,34.53,661.10
0,3.05,93632.56,1.88,0.12,34.53,661.08
0,3.05,93630.02,1.87,0.12,34.54,661.31
0,3.05,93634.78,1.88,0.12,34.54,660.89
0,3.05,93631.73,1.90,0.12,34.52,661.16
0,3.07,93632.20,1.84,0.12,34.51,661.12
0,3.05,93634.51,1.80,0.12,34.51,660.91
0,3.05,93635.37,1.84,0.12,34.51,660.84
0,3.05,93633.17,1.80,0.12,34.51,661.03
0,3.05,93632.43,1.85,0.12,34.50,661.10
0,3.05,93633.45,1.81,0.12,34.49,661.04
0,3.06,93635.93,1.61,0.12,34.48,660.79
0,3.05,93635.55,1.83,0.12,34.47,660.82
0,3.06,93636.67,1.83,0.12,34.47,660.72
0,3.05,93631.78,1.82,0.12,34.48,661.15
0,3.05,93637.91,1.80,0.12,34.47,660.61
0,3.07,93636.85,1.81,0.12,34.47,660.70
0,2.91,93634.83,2.01,0.12,34.47,660.88
0,3.04,93638.36,1.80,0.12,34.48,660.57
0,3.05,93636.86,1.80,0.12,34.47,660.70
0,3.02,93636.69,1.77,0.12,34.47,660.72
0,3.05,93634.64,1.80,0.12,34.48,660.90
0,3.05,93637.54,1.77,0.12,34.48,660.64
0,3.07,93638.25,1.81,0.12,34.49,660.58
0,3.05,93639.80,1.81,0.12,34.49,660.44
0,3.05,93635.58,1.79,0.12,34.49,660.82
0,3.04,93636.77,1.75,0.12,34.49,660.71
0,3.05,93637.59,1.75,0.12,34.49,660.64
0,3.05,93637.78,1.73,0.12,34.47,660.62
0,3.05,93637.36,1.74,0.12,34.47,660.66
0,3.05,93639.87,1.77,0.12,34.49,660.44
0,3.05,93637.59,1.74,0.12,34.48,660.64
0,3.05,93635.86,1.73,0.12,34.48,660.79
0,3.05,93638.38,1.73,0.12,34.46,660.51
0,3.04,93639.00,1.71,0.12,34.46,660.51
0,3.06,93639.98,1.71,0.12,34.45,660.43
0,3.04,93636.59,1.73,0.12,34.46,660.73
0,3.05,93644.58,1.71,0.12,34.44,660.02
0,3.04,93643.63,1.62,0.12,34.45,660.10
0,3.05,93642.51,1.67,0.12,34.45,660.20
0,3.05,93641.50,1.63,0.12,34.45,660.29
0,3.05,93639.10,1.63,0.12,34.45,660.50
0,3.05,93639.31,1.63,0.12,34.45,660.49
0,3.05,93641.67,1.61,0.12,34.45,660.28
0,3.06,93641.51,1.62,0.12,34.45,660.29
0,3.04,93640.50,1.53,0.12,34.46,660.38
0,3.05,93644.06,1.60,0.12,34.47,660.06
0,3.05,93643.62,1.59,0.12,34.48,660.10
0,3.04,93641.80,1.58,0.12,34.48,660.26
0,3.05,93644.34,1.58,0.12,34.49,660.04
0,3.05,93641.18,1.67,0.12,34.49,660.32
0,3.05,93640.67,1.66,0.12,34.49,660.37
0,2.88,93641.84,1.49,0.12,34.51,660.26
0,3.05,93643.59,1.54,0.12,34.49,660.11
0,3.06,93641.17,1.66,0.12,34.50,660.32
0,3.07,93640.19,1.57,0.12,34.50,660.41
0,3.04,93640.88,1.55,0.12,34.50,660.35
0,3.06,93640.55,1.50,0.12,34.50,660.38
0,3.02,93643.05,1.50,0.12,34.50,660.15
0,3.05,93641.22,1.52,0.12,34.49,660.32
0,3.05,93640.67,1.45,0.12,34.49,660.37
0,3.05,93644.72,1.48,0.12,34.50,660.01
0,3.05,93641.72,1.49,0.12,34.51,660.27
0,3.02,93642.74,1.47,0.12,34.51,660.18
0,3.05,93641.45,1.45,0.12,34.51,660.30
0,3.05,93639.26,1.48,0.12,34.52,660.49
0,3.05,93639.13,1.42,0.12,34.51,660.50
0,3.05,93636.22,1.52,0.12,34.52,660.76
0,3.02,93638.77,1.44,0.12,34.52,660.53
0,3.05,93639.27,1.37,0.12,34.53,660.49
0,3.05,93642.21,1.58,0.12,34.53,660.23
0,3.05,93641.53,1.31,0.12,34.53,660.29
0,3.05,93639.83,1.34,0.12,34.52,660.44
0,3.05,93644.03,1.37,0.12,34.51,660.07
0,3.14,93639.87,1.55,0.13,34.51,660.44
0,3.04,93646.52,1.33,0.12,34.50,659.85
0,3.06,93645.44,1.32,0.12,34.50,659.94
0,3.06,93643.43,1.37,0.12,34.51,660.12
0,3.05,93639.92,1.29,0.12,34.53,660.43
0,3.06,93643.38,1.36,0.12,34.52,660.13
0,3.06,93641.83,1.33,0.12,34.52,660.26
0,3.05,93645.21,1.22,0.12,34.51,659.96
0,3.05,93646.19,1.28,0.12,34.52,659.88
0,3.05,93644.72,1.29,0.12,34.52,660.01
0,3.05,93644.20,1.27,0.12,34.52,660.05
0,3.05,93643.52,1.26,0.12,34.52,660.04
0,3.05,93645.91,1.20,0.12,34.52,659.90
0,3.05,93643.36,1.22,0.12,34.52,660.13
0,3.06,93641.30,1.17,0.12,34.52,660.31
0,3.05,93641.65,1.25,0.12,34.53,660.28
0,3.05,93639.66,1.16,0.12,34.54,660.46
0,3.06,93642.22,1.28,0.12,34.53,660.23
0,3.04,93643.56,1.16,0.12,34.54,660.11
0,3.06,93646.62,1.15,0.12,34.56,659.84
0,3.06,93646.92,1.18,0.12,34.56,659.81
0,3.05,93645.72,1.12,0.12,34.56,659.92
0,3.05,93645.91,1.13,0.12,34.56,659.90
0,3.05,93646.73,1.16,0.12,34.55,659.83
0,3.07,93645.17,1.29,0.12,34.56,659.97
0,3.06,93645.38,1.05,0.12,34.55,659.95
0,3.05,93643.84,1.07,0.12,34.55,660.08
0,3.02,93645.37,1.05,0.12,34.55,659.95
0,3.06,93644.86,1.01,0.12,34.54,659.99
0,3.04,93645.16,1.12,0.12,34.53,659.97
0,3.05,93645.77,1.21,0.12,34.52,659.91
0,3.11,93644.52,1.22,0.12,34.52,660.02
0,3.06,93645.05,1.05,0.12,34.52,659.98
0,3.05,93647.56,1.00,0.12,34.52,659.75
0,3.05,93646.20,0.99,0.12,34.53,659.87
0,3.05,93648.80,0.99,0.12,34.52,659.64
0,3.05,93646.58,0.99,0.12,34.53,659.84
0,3.02,93645.06,0.96,0.12,34.53,659.98
0,3.05,93642.55,0.94,0.12,34.52,660.03
0,3.05,93643.53,0.99,0.12,34.53,660.11
0,3.05,93647.45,1.01,0.12,34.53,659.76
0,3.07,93643.72,0.92,0.12,34.52,660.09
0,3.08,93646.07,0.92,0.12,34.52,659.89
0,3.06,93644.89,0.99,0.12,34.53,659.99
0,3.04,93645.25,0.93,0.12,34.52,659.96
0,3.05,93646.73,0.98,0.12,34.52,659.83
0,3.05,93644.36,0.90,0.12,34.51,660.04
0,3.05,93643.60,0.89,0.12,34.50,660.11
0,3.06,93645.63,0.91,0.12,34.50,659.93
0,3.08,93647.32,0.88,0.12,34.49,659.78
0,3.06,93646.77,0.99,0.12,34.51,659.82
0,3.05,93643.42,0.85,0.12,34.50,660.12
0,3.04,93643.39,0.83,0.12,34.50,660.12
0,3.05,93646.46,0.91,0.12,34.50,659.85
0,3.07,93648.51,0.84,0.12,34.50,659.67
0,3.05,93646.61,0.84,0.12,34.52,659.84
0,3.05,93649.77,0.91,0.12,34.50,659.56
0,3.05,93648.80,0.89,0.12,34.49,659.64
0,3.05,93651.33,0.89,0.12,34.50,659.42
0,3.06,93649.33,0.87,0.12,34.49,659.60
0,3.05,93649.10,0.86,0.12,34.49,659.62
0,3.05,93649.27,0.84,0.12,34.48,659.60
0,3.05,93650.43,0.84,0.12,34.48,659.48
0,3.05,93648.70,0.89,0.12,34.48,659.65
0,3.07,93649.41,0.95,0.12,34.48,659.59
0,3.07,93648.02,0.92,0.12,34.48,659.71
0,3.05,93650.77,0.85,0.12,34.48,659.47
0,3.04,93645.33,0.65,0.12,34.49,659.95
0,3.05,93648.41,0.83,0.12,34.49,659.68
0,3.04,93649.09,0.82,0.12,34.49,659.62
0,3.05,93647.06,0.83,0.12,34.48,659.80
0,3.05,93648.19,0.82,0.12,34.47,659.70
0,3.05,93647.46,0.79,0.12,34.47,659.76
0,3.28,93647.33,0.87,0.13,34.48,659.77
0,3.05,93647.88,0.77,0.12,34.48,659.73
0,3.03,93647.17,0.77,0.12,34.49,659.79
0,3.04,93648.77,0.78,0.12,34.48,659.65
0,3.05,93650.06,0.74,0.12,34.48,659.71
0,3.05,93646.54,0.76,0.12,34.48,659.84
0,3.05,93646.70,0.74,0.12,34.49,659.83
0,3.06,93648.59,0.80,0.12,34.49,659.66
0,3.05,93647.56,0.79,0.12,34.49,659.75
0,3.07,93650.63,0.68,0.12,34.49,659.48
0,3.05,93650.64,0.80,0.12,34.48,659.48
0,3.05,93648.57,0.84,0.12,34.47,659.66
0,3.01,93647.30,0.80,0.12,34.46,659.78
0,3.05,93647.11,0.78,0.12,34.46,659.79
0,3.05,93649.96,0.83,0.12,34.45,659.54
0,3.05,93648.05,0.77,0.12,34.44,659.71
0,3.06,93648.88,0.70,0.12,34.44,659.64
0,3.06,93647.69,0.72,0.12,34.44,659.74
0,3.06,93650.22,0.73,0.12,34.43,659.52
0,3.04,93646.28,0.80,0.12,34.44,659.87
0,3.03,93648.84,0.76,0.12,34.44,659.64
0,3.04,93647.33,0.76,0.12,34.44,659.77
0,3.05,93645.80,0.71,0.12,34.44,659.91
0,3.06,93650.73,0.69,0.12,34.43,659.47
0,3.00,93651.86,0.70,0.12,34.44,659.37
